jyutping_code,hanzi,word,frequency,tags
"gu1 gwan1 zok3 zin3",孤軍作戰,孤軍作戰,180,"daily,phrase"
"gu1 gwan1",孤軍,孤軍,300,daily
zyun2,孨,孨,400,"daily,verb"
"syun1 zai2",孫仔,孫仔,300,daily
"syun1 suk1 ngou4",孫叔敖,孫叔敖,250,"daily,phrase"
syun1,孫,孫,400,number
"me1 soeng5 san1",孭上身,孭上身,250,"daily,verb,phrase"
"me1 zai2",孭仔,孭仔,300,"daily,verb"
"me1 zaai3",孭債,孭債,300,"daily,verb"
me1,孭,孭,400,number
"me1 daai2",孭帶,孭帶,300,"daily,noun"
"me1 sou3",孭數,孭數,300,daily
"me1 syu1 baau1",孭書包,孭書包,250,"daily,verb,school,phrase"
"me1 doi6",孭袋,孭袋,300,"daily,verb"
"me1 hei2",孭起,孭起,300,"daily,verb"
"me1 cung5 fei1",孭重飛,孭重飛,250,"daily,verb,food,phrase"
"me1 wok6",孭鑊,孭鑊,300,"daily,verb"
"me1 fei1",孭飛,孭飛,300,"daily,verb"
"zi1 sik1",孳息,孳息,300,daily
"hok6 ci5",學似,學似,300,"daily,school,body"
"hok6 cin4 gaau3 juk6",學前教育,學前教育,180,"daily,noun,animal,phrase"
"hok6 jau5",學友,學友,300,"daily,school,body"
"hok6 tong4",學堂,學堂,300,daily
"hok6 si1 zai2",學師仔,學師仔,250,"daily,phrase"
"hok6 si1",學師,學師,300,"number,school,body"
"hok6 tou4 zai3",學徒制,學徒制,250,"daily,phrase"
"hok6 si6 hok6 fei1",學是學非,學是學非,180,"daily,noun,phrase"
"hok6 si6 fei1",學是非,學是非,250,"daily,verb,phrase"
"hok6 jip6 zeon3 bou6",學業進步,學業進步,180,"daily,phrase"
"hok6 man4 si1 ciu4",學民思潮,學民思潮,180,"daily,noun,school,phrase"
"hok6 ciu4",學潮,學潮,300,"daily,school"
"hok6 saang1 go1",學生哥,學生哥,250,"daily,noun,school,phrase"
"hok6 saang1 mui1",學生妹,學生妹,250,"daily,school,phrase"
"hok6 gaai3",學界,學界,300,"daily,noun"
"hok6 se5",學社,學社,300,daily
"hok6 san4",學神,學神,300,"daily,school,body"
"hok6 zaap6",學習,學習,300,"daily,school,body"
"hok6 zaap6 zoeng3 ngoi6",學習障礙,學習障礙,180,"daily,school,body,phrase"
"hok6 lyun4",學聯,學聯,300,"daily,school"
"hok6 nang4 cak1 jim6",學能測驗,學能測驗,180,"daily,phrase"
"hok6 sit6",學舌,學舌,300,"daily,food"
"hok6 hang4 ce1",學行車,學行車,250,"daily,phrase"
"hok6 seot6 jin4 gau3",學術研究,學術研究,180,"daily,body,phrase"
"hok6 syut3",學説,學説,300,daily
"hok6 sik1",學識,學識,300,"daily,verb,school,body"
"hok6 fai3",學費,學費,300,"daily,school"
"hok6 bou6",學部,學部,300,daily
"hok6 ngaak6",學額,學額,300,"daily,school"
"hok6 ling4 ji4 tung4",學齡兒童,學齡兒童,180,"daily,verb,school,phrase"
"jyu4 zi2 ho2 gaau3",孺子可教,孺子可教,180,"daily,noun,school,food,phrase"
"laai1 zai2",孻仔,孻仔,300,"daily,noun"
"laai1 zai2 laai1 sam1 gon1",孻仔拉心肝,孻仔拉心肝,160,"daily,verb,phrase"
"laai1 neoi5",孻女,孻女,300,daily
laai1,孻,孻,400,"daily,adjective"
"laai1 mei5",孻尾,孻尾,300,"daily,noun"
"laai1 mei1",孻屘,孻屘,300,daily
"lyun4 saang1 hing1 dai6",孿生兄弟,孿生兄弟,180,"daily,family,phrase"
"taa1 mun4 dik1",它們的,它們的,250,"daily,noun,phrase"
"taa1 dik1",它的,它的,300,daily
"zaak6 dai6",宅第,宅第,300,daily
"jyu5 zau6 hung1 gaan1",宇宙空間,宇宙空間,180,"daily,phrase"
"sau2 dak1 wan4 hoi1 gin3 jyut6 ming4",守得雲開見月明,守得雲開見月明,50,"daily,verb,phrase"
"sau2 cing1",守清,守清,300,"daily,verb"
"sau2 hang4 wai4",守行為,守行為,250,"daily,phrase"
"sau2 lung4 mun4",守龍門,守龍門,250,"daily,phrase"
"on1 cyun4 keoi1",安全區,安全區,250,"daily,phrase"
"on1 cyun4 dou2",安全島,安全島,250,"daily,noun,phrase"
"on1 cyun4 gim2 caa4",安全檢查,安全檢查,180,"daily,phrase"
"on1 cyun4 dai6 jat1",安全第一,安全第一,180,"daily,noun,phrase"
"on1 meng2",安名,安名,300,"daily,verb"
"on1 si2",安士,安士,300,daily
"on1 daai6 loek6",安大略,安大略,250,"daily,phrase"
"on1 gaa1 fai3",安家費,安家費,250,"daily,verb,family,phrase"
"on1 dak1 zyun1",安德尊,安德尊,250,"daily,noun,phrase"
"on1 lok6 caa4 faan6",安樂茶飯,安樂茶飯,180,"daily,verb,food,phrase"
"on1 lik6 kaa1",安歷卡,安歷卡,250,"daily,noun,phrase"
"on1 man4",安民,安民,300,"daily,verb"
"on1 gong1 saang2",安江省,安江省,250,"daily,noun,phrase"
"on1 saang2",安省,安省,300,daily
"on1 lou5 jyun2",安老院,安老院,250,"daily,phrase"
"sung3 wong4 toi4",宋王台,宋王台,250,"daily,verb,phrase"
"sung3 ci4",宋詞,宋詞,300,daily
"sung3 tai2 zi6",宋體字,宋體字,250,"daily,phrase"
"jyun4 si6",完事,完事,300,"daily,verb"
"jyun4 cyun4",完全,完全,300,daily
"jyun4 coeng4",完場,完場,300,"daily,noun"
jyun4,完,完,400,"daily,verb"
"jyun4 bik1",完璧,完璧,300,daily
"wang4 wai5",宏偉,宏偉,300,"daily,food"
"wang4 gun1 ging1 zai3 hok6",宏觀經濟學,宏觀經濟學,160,"daily,phrase"
"wang4 leon6",宏論,宏論,300,"daily,noun"
"zung1 faat3",宗法,宗法,300,"daily,noun"
"zung1 ci4",宗祠,宗祠,300,daily
"gun1 zai2 gwat1 gwat1",官仔骨骨,官仔骨骨,180,"daily,noun,phrase"
"gun1 tong4",官塘,官塘,300,"daily,animal"
"gun1 zi6 loeng5 go3 hau2",官字兩個口,官字兩個口,160,"daily,phrase,question"
gun1,官,官,400,"daily,noun"
"gun1 gun1 soeng1 wai6",官官相衛,官官相衛,180,"daily,phrase"
"gun1 sik1",官式,官式,300,"daily,adjective"
"gun1 jan1 naa4",官恩娜,官恩娜,250,"daily,noun,phrase"
"gun1 haau6",官校,官校,300,"daily,school"
"gun1 zau1",官洲,官洲,300,"daily,animal"
"gun1 zau1 zaam6",官洲站,官洲站,250,"daily,noun,phrase"
"gun1 laap6 hok6 haau6",官立學校,官立學校,180,"daily,school,phrase"
"gun1 laap6",官立,官立,300,daily
"gun1 hong1",官腔,官腔,300,daily
"ding6 hai6",定係,定係,300,daily
"ding6 lik6",定力,定力,300,"daily,verb"
"ding6 di1 lei4",定啲嚟,定啲嚟,250,"daily,food,phrase"
ding6,定,定,400,"daily,verb"
"ding6 bit1",定必,定必,300,daily
"deng6 fong1",定方,定方,300,daily
"ding6 saai3 jing4",定晒形,定晒形,250,"daily,noun,phrase"
"ding6 saai3 jing4",定曬形,定曬形,250,"daily,verb,phrase"
"ding6 gai3 waak6",定計劃,定計劃,250,"daily,verb,phrase"
"ding6 gwo3 toi4 jau4",定過抬油,定過抬油,180,"daily,verb,phrase"
"ding6 sik6",定食,定食,300,"daily,food"
"ding6 ging1",定驚,定驚,300,"daily,verb"
"jyun2 zyun2",宛轉,宛轉,300,daily
"ji4 gaa1 gaa1 geoi1",宜家家居,宜家家居,180,"daily,phrase"
"ji4 dak1",宜得,宜得,300,"daily,verb"
"ji4 jyu1",宜於,宜於,300,daily
"haak3 zai2",客仔,客仔,300,daily
"haak3 soeng1",客商,客商,300,daily
haak3,客,客,400,"daily,verb"
"haak3 gaa1 zim3 dei6 zyu2",客家佔地主,客家佔地主,160,"daily,verb,phrase"
"haak3 cyun1 zaam6",客村站,客村站,250,"daily,noun,phrase"
"haak3 seoi3",客歲,客歲,300,"daily,body"
"haak3 gun1 zan1 lei5",客觀真理,客觀真理,180,"daily,phrase"
"haak3 fo3 ce1",客貨車,客貨車,250,"daily,phrase"
"haak3 lou6",客路,客路,300,daily
"haak3 wan6 daai6 lau4",客運大樓,客運大樓,180,"daily,phrase"
"syun1 bou3",宣佈,宣佈,300,daily
"syun1 cyun4 daan1 zoeng1",宣傳單張,宣傳單張,180,"daily,phrase"
"syun1 cyun4",宣傳,宣傳,300,"daily,verb"
"syun1 dou6",宣導,宣導,300,"daily,adjective"
"syun1 zi2",宣旨,宣旨,300,"daily,noun"
"syun1 hyun1",宣萱,宣萱,300,daily
"sat1 lok6",室樂,室樂,300,daily
"gung1 bou2",宮保,宮保,300,"daily,verb"
"gung1 dang1",宮燈,宮燈,300,daily
"hoi6 jan4 hoi6 mat6",害人害物,害人害物,180,"daily,verb,phrase"
"hoi6 man4",害民,害民,300,"daily,noun"
"gaa1 haa5",家下,家下,300,"daily,noun"
"gaa1 si1",家俬,家俬,300,daily
"gaa1 cyun4 wu6 hiu2",家傳户曉,家傳户曉,180,"daily,phrase"
"gaa1 hau2",家口,家口,300,"daily,noun,family"
"gaa1 jyu6 wu6 hiu2",家喻户曉,家喻户曉,180,"daily,phrase"
"gaa1 cou4 uk1 bai3",家嘈屋閉,家嘈屋閉,180,"daily,noun,family,phrase,question"
"gaa1 tin1 haa6",家天下,家天下,250,"daily,verb,phrase"
"gaa1 hok6",家學,家學,300,"daily,verb,family"
"gaa1 gaa1 jau5 bun2 naan4 nim6 dik1 ging1",家家有本難唸的經,家家有本難唸的經,50,"daily,family,phrase"
"gaa1 siu2",家小,家小,300,"daily,noun"
"gaa1 saan1",家山,家山,300,daily
"gaa1 saan1 jau5 ngaan5",家山有眼,家山有眼,180,"daily,family,phrase"
"gaa1 saan1 faat3",家山發,家山發,250,"daily,noun,phrase"
"gaa1 ting4 ceot1 san1",家庭出身,家庭出身,180,"daily,family,phrase"
"gaa1 ting4 jung6 ban2",家庭用品,家庭用品,180,"daily,phrase"
"gaa1 ting4 gai3 waak6",家庭計劃,家庭計劃,180,"daily,family,phrase"
"gaa1 ting4 din6 hei3",家庭電器,家庭電器,180,"daily,phrase"
"gaa1 syu1",家書,家書,300,"daily,verb,family"
"gaa1 jau5 jat1 lou5 jyu4 jau5 jat1 bou2",家有一老，如有一寶,家有一老，如有一寶,50,"daily,verb,phrase"
"gaa1 laan1 gai1",家欄雞,家欄雞,250,"daily,verb,phrase"
"gaa1 faat3",家法,家法,300,"daily,verb,family"
"gaa1 je4 zai2 naa2",家爺仔乸,家爺仔乸,180,"daily,family,phrase"
"gaa1 saang1",家生,家生,300,"daily,noun"
"gaa1 wai4 cyun1",家維邨,家維邨,250,"daily,noun,phrase"
"gaa1 fei4 uk1 jeon6",家肥屋潤,家肥屋潤,180,"daily,noun,family,phrase"
"gaa1 fong2",家訪,家訪,300,daily
"gaa1 fo3",家課,家課,300,daily
"gaa1 maau1",家貓,家貓,300,"daily,noun,animal"
"gaa1 coi4",家財,家財,300,"daily,noun,family"
"gaa1 hoeng1",家鄉,家鄉,300,"daily,family"
"gaa1 cau2 bat1 ceot1 ngoi6 cyun4",家醜不出外傳,家醜不出外傳,140,"daily,verb,family,phrase"
"gaa1 zoeng2 jat6",家長日,家長日,250,"daily,school,phrase"
"gaa1 zan2",家陣,家陣,300,"daily,adjective"
"gaa1 zan6 si2",家陣時,家陣時,250,"daily,phrase"
"gaa1 tau4 sai3 mou6",家頭細務,家頭細務,180,"daily,noun,phrase"
"jung4 mat1 ji6",容乜易,容乜易,250,"daily,noun,phrase,question"
"jung4 jan2",容忍,容忍,300,"daily,verb,body"
"suk1 baau1",宿包,宿包,300,"daily,food,body"
"suk1 hang1 hang1",宿哼哼,宿哼哼,250,"daily,noun,food,body,phrase"
"suk1 tai4",宿題,宿題,300,daily
"gei3 zyu6",寄住,寄住,300,"daily,verb,family"
"gei3 seon3",寄信,寄信,300,"daily,verb"
"gei3 suk1",寄宿,寄宿,300,"daily,school"
"gei3 sing1",寄聲,寄聲,300,"daily,verb"
"gei3 jyu5",寄語,寄語,300,daily
"jan4 sik6 maau5 loeng4",寅食卯糧,寅食卯糧,180,"daily,noun,phrase"
"mat6 hak1 lo4 nei4 sai1 aa3 lyun4 bong1",密克羅尼西亞聯邦,密克羅尼西亞聯邦,50,"daily,phrase"
"mat6 di1 sau2",密啲手,密啲手,250,"daily,phrase"
"mat6 mat6 zam1",密密斟,密密斟,250,"daily,noun,phrase"
"mat6 sat6 gu1 noeng4 gaa2 zing3 ging1",密實姑娘假正經,密實姑娘假正經,50,"daily,verb,phrase"
"mat6 sat6",密實,密實,300,"daily,noun"
"mat6 dai2 syun3 pun4",密底算盤,密底算盤,180,"daily,noun,phrase"
"mat6 zam1",密斟,密斟,300,"daily,verb"
"mat6 leot2",密率,密率,300,daily
"mat6 lung4",密籠,密籠,300,daily
"mat6 si1",密絲,密絲,300,"daily,noun"
"mat6 zat1 zat1",密質質,密質質,250,"daily,adjective,phrase"
"mat6 lo4 gan2 gu2",密鑼緊鼓,密鑼緊鼓,180,"daily,noun,phrase"
"mat6 sik6 dong3 saam1 faan1",密食當三番,密食當三番,160,"daily,noun,phrase"
"kau3 sau4",寇仇,寇仇,300,"daily,noun"
"fu3 si6 ngan4 hong4",富士銀行,富士銀行,180,"daily,phrase"
fu3,富,富,400,daily
"fu3 saan1 jyun6",富山縣,富山縣,250,"daily,noun,phrase"
"fu3 jau5",富有,富有,300,daily
"fu3 jyu6",富裕,富裕,300,daily
"fu3 hou4",富豪,富豪,300,daily
"fu3 gwai3",富貴,富貴,300,daily
"fu3 gwai3 bik1 jan4",富貴逼人,富貴逼人,180,"daily,verb,food,phrase"
"fu3 lai6",富麗,富麗,300,daily
"hon4 dung1 laap6 jyut6",寒冬臘月,寒冬臘月,180,"daily,noun,phrase"
"hon4 soek3",寒削,寒削,300,daily
"hon4 can4",寒塵,寒塵,300,daily
hon4,寒,寒,400,daily
"hon4 saan1 zi6",寒山寺,寒山寺,250,"daily,animal,phrase"
"hon4 dai2",寒底,寒底,300,"daily,body"
"hon4 syu2 biu1",寒暑表,寒暑表,250,"daily,noun,phrase"
"hon4 loeng4",寒涼,寒涼,300,"daily,verb,body"
"hon4 bui3",寒背,寒背,300,daily
"hon4 fung1",寒風,寒風,300,daily
"hon4 fei1",寒飛,寒飛,300,"daily,noun"
"jyu6 jyu1",寓於,寓於,300,"daily,verb"
"gwaa2 zai2",寡仔,寡仔,300,"daily,noun"
"gwaa2 lou2",寡佬,寡佬,300,"daily,noun"
"gwaa2 gung1",寡公,寡公,300,daily
"gwaa2 po2",寡婆,寡婆,300,"daily,noun"
"gwaa2 lim4 sin1 ci2",寡廉鮮恥,寡廉鮮恥,180,"daily,phrase"
"gwaa2 mou5 po2 gam3 do1 sam1",寡母婆咁多心,寡母婆咁多心,140,"daily,noun,phrase"
"gwaa2 mou5 po2",寡母婆,寡母婆,250,"daily,noun,phrase"
"cam2 sik6 bat1 on1",寢食不安,寢食不安,180,"daily,food,phrase"
"cam2 sik6",寢食,寢食,300,"daily,food"
"liu4 kwok3",寥廓,寥廓,300,"daily,verb"
sat6,實,實,400,"daily,adjective"
"sat6 sam1 sat6 ji3",實心實意,實心實意,180,"daily,phrase"
"sat6 fu2 sat6 zok6",實斧實鑿,實斧實鑿,180,"daily,phrase"
"sat6 zi2 zi2",實枳枳,實枳枳,250,"daily,phrase"
"sat6 zing6",實淨,實淨,300,daily
"sat6 ngaa4 sat6 ci2",實牙實齒,實牙實齒,180,"daily,noun,phrase,question"
"sat6 jung6 sing3",實用性,實用性,250,"daily,phrase"
"sat6 wan2",實穩,實穩,300,daily
"sat6 hang4",實行,實行,300,"daily,verb"
"sat6 dek3 dek3",實趯趯,實趯趯,250,"daily,phrase"
"sat6 sik6 mou5 ci1 ngaa4",實食冇黐牙,實食冇黐牙,160,"daily,verb,emotion,phrase"
"sat6 gu2 sat6 zok6",實鼓實鑿,實鼓實鑿,180,"daily,phrase"
"se2 dai1",寫低,寫低,300,"daily,verb"
se2,寫,寫,400,"daily,verb"
"se2 zi6 toi4",寫字枱,寫字枱,250,"daily,phrase"
"se2 zi6 lau4",寫字樓,寫字樓,250,"daily,noun,phrase"
"se2 sing4",寫成,寫成,300,daily
"se2 ming4",寫明,寫明,300,"daily,verb"
"se2 syu1",寫書,寫書,300,daily
"se2 kap1",寫給,寫給,300,"daily,verb"
"waan4 kau4",寰球,寰球,300,daily
"cung2 hang6",寵幸,寵幸,300,"daily,verb,question"
"cung2 mat6 siu2 zing1 ling4",寵物小精靈,寵物小精靈,160,"daily,phrase"
"cung2 mat6 dim3",寵物店,寵物店,250,"daily,noun,phrase"
"bou2 dou1",寶刀,寶刀,300,"daily,noun"
"bou2 saat3",寶剎,寶剎,300,"daily,noun"
"bou2 dei6",寶地,寶地,300,daily
"bou2 on1 zung1 sam1 zaam6",寶安中心站,寶安中心站,160,"daily,noun,phrase"
"bou2 gong1 daai6 dou6",寶崗大道,寶崗大道,180,"daily,animal,phrase"
"bou2 mat6 cam4 gwai1 dai2",寶物沉歸底,寶物沉歸底,160,"daily,noun,phrase"
"bou2 lam4",寶琳,寶琳,300,"daily,noun"
"bou2 lam4 zaam6",寶琳站,寶琳站,250,"daily,noun,phrase"
"bou2 gyun3",寶眷,寶眷,300,"daily,noun,family"
"bou2 lin4 zi2",寶蓮寺,寶蓮寺,250,"daily,animal,phrase"
"bou2 hou6",寶號,寶號,300,"daily,verb"
"bou2 daan3",寶誕,寶誕,300,"daily,noun"
"bou2 taat3 cyun1",寶達邨,寶達邨,250,"daily,animal,phrase"
"bou2 lai6 loi4",寶麗萊,寶麗萊,250,"daily,phrase"
"cyun3 tou2 bit1 zang1",寸土必爭,寸土必爭,180,"daily,noun,phrase"
"cyun3 sam1",寸心,寸心,300,"daily,noun,emotion"
"cyun3 dyun6",寸斷,寸斷,300,"daily,verb"
"cyun3 bou6",寸步,寸步,300,"daily,noun"
"cyun3 cou2 bat1 lau4",寸草不留,寸草不留,180,"daily,verb,body,phrase"
"cyun3 cou2 ceon1 fai1",寸草春暉,寸草春暉,180,"daily,verb,phrase"
"zi6 mun4",寺門,寺門,300,daily
"fung1 zeoi2",封嘴,封嘴,300,"daily,verb"
fung1,封,封,400,"daily,verb"
"fung1 soeng3",封相,封相,300,"daily,verb"
"se6 zyu6",射住,射住,300,"daily,verb"
"se6 lei1 ngaan5",射喱眼,射喱眼,250,"daily,phrase"
se6,射,射,400,"daily,verb"
"se6 bo1",射波,射波,300,"daily,verb"
"zoeng1 gung1 zit3 zeoi6",將功折罪,將功折罪,180,"daily,verb,phrase"
zoeng1,將,將,400,"daily,noun"
"zoeng1 zau6",將就,將就,300,"daily,verb"
"zoeng1 sam1 bei2 gei2",將心比己,將心比己,180,"daily,phrase"
"zoeng1 gwan1 ou3",將軍澳,將軍澳,250,"daily,noun,phrase"
"zoeng1 joeng5",將養,將養,300,"daily,verb"
"zyun1 soeng6 gaau3 juk6",專上教育,專上教育,180,"daily,animal,phrase"
"zyun1 soeng6 jyun2 haau6",專上院校,專上院校,180,"daily,phrase"
"zyun1 sau1",專修,專修,300,"daily,verb"
"zyun1 hon2",專刊,專刊,300,daily
"zyun1 gei1",專機,專機,300,daily
"zyun1 waang4 bat6 wu6",專橫跋扈,專橫跋扈,180,"daily,phrase"
"zyun1 laan4 zok3 gaa1",專欄作家,專欄作家,180,"daily,noun,phrase"
"zyun1 zyu3",專注,專注,300,daily
"zyun1 dang1",專登,專登,300,daily
"zyun1 fo1 ji1 sang1",專科醫生,專科醫生,180,"daily,phrase"
"zyun1 sin3 siu2 baa1",專線小巴,專線小巴,180,"daily,noun,phrase"
"zyun1 seon3",專訊,專訊,300,daily
"zyun1 coeng4",專長,專長,300,daily
"zyun1 mun4 dim3",專門店,專門店,250,"daily,noun,phrase"
"zyun1 din6",專電,專電,300,"daily,noun"
"zyun1 tai4 bou3 gou3",專題報告,專題報告,180,"daily,phrase"
"zyun1 tai4 jin4 gau3",專題研究,專題研究,180,"daily,phrase"
"zyun1 sing3 daai6 ming4",尊姓大名,尊姓大名,180,"daily,phrase"
"zyun1 si1 zung6 dou6",尊師重道,尊師重道,180,"daily,noun,school,food,phrase"
"cam4 wui4",尋回,尋回,300,daily
"cam4 jat6",尋日,尋日,300,"daily,noun"
"cam4 maan5",尋晚,尋晚,300,daily
"cam4 maan5 hak1",尋晚黑,尋晚黑,250,"daily,phrase"
"cam4 gan1",尋根,尋根,300,"daily,verb,family,body"
"cam4 gan1 gau3 dai2",尋根究底,尋根究底,180,"daily,verb,body,phrase"
"deoi3 ceot1",對出,對出,300,"daily,adjective"
"deoi3 m4 zyu6",對唔住,對唔住,250,"daily,phrase,polite"
"deoi3 maai4",對埋,對埋,300,"daily,verb,food"
"deoi3 dak1 zyu6",對得住,對得住,250,"daily,food,phrase"
"deoi3 sau2",對手,對手,300,"daily,body"
"deoi3 kau1",對摳,對摳,300,daily
"deoi3 ham6",對撼,對撼,300,"daily,verb,body"
"deoi3 laap6 tung2 jat1",對立統一,對立統一,180,"daily,phrase"
"deoi3 hung1 saam1",對胸衫,對胸衫,250,"daily,noun,phrase"
"deoi3 lok6",對落,對落,300,"daily,noun"
"deoi3 tau4 jan4",對頭人,對頭人,250,"daily,phrase"
"siu2 ng5 gam1",小五金,小五金,250,"daily,phrase"
"siu2 jan4 se4",小人蛇,小人蛇,250,"daily,phrase"
"siu2 tau1",小偷,小偷,300,daily
"siu2 ji4 fo1",小兒科,小兒科,250,"daily,phrase"
"siu2 bit6 sing3 san1 fan1",小別勝新婚,小別勝新婚,160,"daily,noun,body,phrase"
"siu2 bit6",小別,小別,300,"daily,verb"
"siu2 dung6 zok3",小動作,小動作,250,"daily,phrase"
"siu2 jim2",小厴,小厴,300,"daily,noun"
"siu2 soeng1 ban2",小商品,小商品,250,"daily,noun,phrase"
"siu2 laa3 baa1",小喇叭,小喇叭,250,"daily,noun,body,phrase"
"siu2 hei3",小器,小器,300,daily
"siu2 sei3 hei2",小四喜,小四喜,250,"daily,noun,phrase"
"siu2 ze2",小姐,小姐,300,"daily,noun"
"siu2 zi6",小字,小字,300,daily
"siu2 hok6 gai1",小學雞,小學雞,250,"daily,noun,school,phrase"
"siu2 gaa1 hei3",小家器,小家器,250,"daily,noun,phrase"
"siu2 gaa1 zi2",小家子,小家子,250,"daily,phrase"
"siu2 gaa1",小家,小家,300,daily
"siu2 gaa1 zung2",小家種,小家種,250,"daily,phrase"
"siu2 siu2 dik1",小小的,小小的,250,"daily,phrase"
"siu2 siu2 ciu1",小小超,小小超,250,"daily,noun,phrase"
"siu2 saan1",小山,小山,300,daily
"siu2 gung1",小工,小工,300,daily
"siu2 si5 man4",小市民,小市民,250,"daily,phrase"
"siu2 jan5",小引,小引,300,daily
"siu2 sam1",小心,小心,300,"daily,adjective"
"siu2 sam1 sai2 dak1 maan6 nin4 syun4",小心駛得萬年船,小心駛得萬年船,50,"daily,verb,phrase,polite"
"siu2 jan1 siu2 wai6",小恩小惠,小恩小惠,180,"daily,phrase"
"siu2 sik1",小息,小息,300,daily
"siu2 sau2",小手,小手,300,"daily,noun,body"
"siu2 sou3 paa3 zoeng2 gai3",小數怕長計,小數怕長計,160,"daily,verb,phrase"
"siu2 ming4",小明,小明,300,"daily,verb,school,food,body"
"siu2 si4",小時,小時,300,"daily,noun"
"siu2 kuk1",小曲,小曲,300,"daily,noun"
"siu2 jyut6",小月,小月,300,daily
"siu2 bun2 ging1 jing4",小本經營,小本經營,180,"daily,phrase"
"siu2 jip6 zyu2",小業主,小業主,250,"daily,noun,phrase"
"siu2 jung2",小涌,小涌,300,daily
"siu2 caak1",小測,小測,300,"daily,noun"
"siu2 tim4 beng2",小甜餅,小甜餅,250,"daily,phrase"
"siu2 sang1",小生,小生,300,daily
"siu2 baak3 fo3",小百貨,小百貨,250,"daily,phrase"
"siu2 tung4",小童,小童,300,daily
"siu2 zou2",小組,小組,300,"daily,food"
"siu2 coeng2 hei3",小腸氣,小腸氣,250,"daily,phrase"
"siu2 syut3",小説,小説,300,daily
"siu2 zyu1",小豬,小豬,300,"daily,noun"
"siu2 coi4 m4 ceot1 daai6 coi4 m4 jap6",小財唔出，大財唔入,小財唔出，大財唔入,50,"daily,verb,phrase"
"siu2 faan2 zung1 sam1",小販中心,小販中心,180,"daily,noun,phrase"
"siu2 leon4",小輪,小輪,300,daily
"siu2 giu2 ce1",小轎車,小轎車,250,"daily,phrase"
"siu2 zou6",小造,小造,300,"daily,verb,body"
"siu2 bou6",小部,小部,300,daily
"siu2 deoi2",小隊,小隊,300,"daily,noun,food"
"siu2 din6 jing2",小電影,小電影,250,"daily,phrase"
"siu2 lou6 bou2",小露寶,小露寶,250,"daily,phrase"
"siu2 fei1 zoeng6",小飛象,小飛象,250,"daily,phrase"
"siu2 sik6",小食,小食,300,"daily,noun"
"siu2 sik6 dim3",小食店,小食店,250,"daily,phrase"
"siu2 sik6 bou6",小食部,小食部,250,"daily,phrase"
"siu2 gwai2 sing1 sing4 wong4",小鬼升城隍,小鬼升城隍,160,"daily,phrase"
"siu2 gwai2 m4 gin3 dak1 daai6 san4",小鬼唔見得大神,小鬼唔見得大神,50,"daily,phrase"
"siu2 gwai2 tau4",小鬼頭,小鬼頭,250,"daily,phrase"
"siu2 jat1 dim2",少一點,少一點,250,"daily,noun,phrase"
"siu2 bat1 min5",少不免,少不免,250,"daily,phrase"
"siu3 bat1 gang1 si6",少不更事,少不更事,180,"daily,adjective,phrase"
"siu2 gin6 dak1 gin6",少件得件,少件得件,180,"daily,verb,phrase"
"siu2 gin6 jeon2",少件膶,少件膶,250,"daily,verb,phrase"
"siu2 di1",少啲,少啲,300,"daily,adjective"
"siu2 faai3 jeon2",少塊膶,少塊膶,250,"daily,noun,phrase"
"siu3 zong3",少壯,少壯,300,"daily,adjective"
"siu3 neoi5",少女,少女,300,daily
"siu3 neoi5 si4 doi6",少女時代,少女時代,180,"daily,phrase"
"siu3 naai1",少奶,少奶,300,"daily,verb"
siu3,少,少,400,"daily,adjective"
"siu2 siu2",少少,少少,300,"daily,noun"
"siu3 nin4 gung1 zaam6",少年宮站,少年宮站,180,"daily,noun,phrase"
"siu2 sou3 paa3 coeng4 gai3",少數怕長計,少數怕長計,160,"daily,noun,phrase,question"
"siu3 lam4 kyun4",少林拳,少林拳,250,"daily,phrase"
"siu3 je4 zim1",少爺占,少爺占,250,"daily,noun,phrase"
"siu3 naam4",少男,少男,300,daily
"siu2 sik6",少食,少食,300,"daily,food"
"gaa2 waa1",尕娃,尕娃,300,"daily,body"
"zim1 zeoi2",尖咀,尖咀,300,"daily,animal"
"zim1 zeoi2",尖嘴,尖嘴,300,"daily,animal"
"zim1 dung1",尖東,尖東,300,"daily,noun"
"zim1 saa1 zeoi2 dung1",尖沙咀東,尖沙咀東,180,"daily,animal,phrase"
"zim1 saa1 zeoi2 maa5 tau4",尖沙咀碼頭,尖沙咀碼頭,160,"daily,animal,phrase"
"zim1 saa1 zeoi2",尖沙嘴,尖沙嘴,250,"daily,animal,phrase"
